user_identifier,total_purchase,total_rake,total_rake_apd,total_games
215524731,100,8.72,1,20
215524740,100,3.75,1,1
215524767,50,4.86,1,26
215524770,25,1.64,1,14
215524781,25,1.61,1,4
215524789,25,7.69,1,53
215524791,30,0,0,0
215524797,25,0,0,0
215524815,30,0,0,0
215524839,2975,1418,1,27
215524848,50,5.15,1,43
215524860,30,0,0,0
215524866,100,18,1,9
215524893,50,7.47,1,13
215524916,150,176.97,1,47
215524919,30,0,0,0
215524922,27,1.01,1,3
215524927,25,0,0,0
215524942,25,10.01,1,52
215524946,25,0,0,0
215524958,25,0,0,0
215524959,25,0,0,0
215525005,30,0,0,0
215525008,50,0.39,1,4
215525026,50,3.86,1,14
215525030,25,4,1,1
215525031,50,0,0,0
215525032,100,4.5,1,3
215525046,50,10.74,1,48
215525049,25,0,0,0
215525053,25,14.36,1,18
215525083,50,0.9,1,11
215525085,200,43.57,1,88
215525111,25,0,0,0
215525113,50,3.63,1,1
215525114,30,0,0,0
215525124,30,0,0,0
215525127,50,11.16,1,9
215525130,50,3.33,1,4
215525146,26,0.34,1,3
215525150,100,24.41,1,28
215525160,200,20.5,1,21
215525168,100,18.99,1,60
215525192,100,16.67,1,7
215525204,100,7.1,1,84
215525212,100,78.79,1,104
215525217,25,7.28,1,8
215525222,25,74.69,1,196
215525243,25,0,0,0
215525244,25,0,0,0
215525253,50,13.33,1,6
215525272,25,0.12,1,3
215525275,25,0,0,0
215525283,100,5.55,1,17
215525296,40,0,0,0
215525298,50,1.67,1,19
215525303,30,0,0,0
215525324,240,37.08,1,24
215525327,50,9.13,1,5
215525346,25,7.47,1,35
215525349,100,4.84,1,10
215525358,50,6.49,1,20
215525361,100,13.13,1,16
215525382,50,18.31,1,99
215525397,25,0,0,0
215525398,50,30.34,1,102
215525413,100,39.29,1,6
215525418,30,0,0,0
215525419,100,4.86,1,24
215525420,25,1.5,1,2
215525433,25,6.23,1,20
215525449,150,101.9,1,167
215525461,375,112.1,1,27
215525463,25,0,0,0
215525474,100,3.33,1,10
215525518,29,0.7,1,3
215525527,25,4.5,1,6
215525527,30,0,0,0
215525530,25,0,0,0
215525536,50,7,1,4
215525542,30,0,0,0
215525560,50,4.92,1,18
215525582,50,4,1,1
215525585,100,120.95,1,120
215525594,61,0,0,1
215525614,100,11.52,1,35
215525616,50,7.5,1,3
215525617,50,13.33,1,5
215525620,50,0.95,1,8
215525630,200,286.7,1,61
215525634,100,58.6,1,11
215525646,25,2.79,1,6
215525654,50,4,1,1
215525659,100,11.33,1,16
215525668,3000,444.24,1,13
215525676,50,13.42,1,8
215525683,30,0,0,0
215525698,50,0.64,1,8
215525709,25,0,0,0
215525728,30,0,0,0
215525732,30,0,0,0
215525763,25,3,1,3
215525773,50,4.76,1,5
215525782,50,11.59,1,21
215525783,100,18,1,6
215525787,30,0,0,0
215525795,50,5.85,1,10
215525796,25,0,0,0
215525800,25,0,0,0
215525802,100,1.36,1,24
215525805,200,30.71,1,34
215525831,200,34,1,3
215525837,50,1.3,1,9
215525882,50,0.04,1,1
215525883,25,0,0,0
215525885,25,1.17,1,9
215525891,25,0,0,0
215525907,30,0,0,0
215525912,50,3.95,1,32
215525915,30,0,0,0
215525930,25,0,0,0
215525935,200,478.6,1,57
215525936,30,0,0,0
215525949,25,1.04,1,13
215525956,100,7.25,1,1
215525971,50,4.04,1,7
215525976,100,0.54,1,4
215525981,100,153.27,1,14
215526012,100,3.84,1,8
215526018,30,0,0,0
215526046,136,53.33,1,6
215526062,25,4,1,1
215526066,50,12.58,1,38
215526084,50,3.22,1,5
215526095,25,0,0,0
215526100,100,20.43,1,22
215526106,49,0,0,0
215526107,25,0,0,0
215526147,50,6.17,1,22
215526174,50,0.19,1,3
215526192,30,0,0,0
215526198,50,18.17,1,2
215526203,50,5.82,1,4
215526206,40,0,0,0
215526208,25,0.12,1,3
215526211,750,143,1,8
215526216,25,0,0,0
215526217,25,0,0,0
215526250,25,0,0,0
215526267,25,0,0,0
215526270,25,0,0,0
215526289,100,9.91,1,19
215526291,200,71,1,18
215526317,860,142.96,1,24
215526329,100,16,1,2
215526338,50,10.07,1,16
215526372,50,9.99,1,20
215526384,50,10.42,1,53
215526399,50,0.04,1,1
215526405,50,2.71,1,9
215526407,30,5.5,1,2
215526428,100,0.16,1,4
215526433,250,114.53,1,176
215526437,100,12.85,1,6
215526445,100,2.54,1,7
215526468,50,0.75,1,1
215526473,25,0,0,0
215526477,30,0,0,0
215526480,25,0,0,0
215526482,200,58.63,1,14
215526482,30,0,0,0
215526488,100,17.16,1,7
215526502,50,12.86,1,15
215526508,25,0,0,0
215526508,50,16.83,1,24
215526536,50,25.5,1,17
215526538,200,44.88,1,11
215526549,200,49,1,4
215526568,50,1.02,1,6
215526572,25,0,0,0
215526575,25,1.5,1,2
215526582,100,213.03,1,131
215526586,30,0,0,0
215526590,25,0.04,1,1
215526595,50,6.92,1,14
215526596,25,0,0,0
215526607,25,31.26,1,54
215526612,100,20,1,4
215526615,25,0,0,0
215526620,100,94.01,1,184
215526621,50,2.95,1,4
215526627,25,0,0,0
215526637,150,74.6,1,35
215526643,30,0,0,0
215526644,50,0.81,1,10
215526646,25,0,0,0
215526658,30,0,0,0
215526674,300,0,0,0
215526678,25,0,0,0
215526683,50,17.71,1,75
215526689,30,0,0,0
215526698,1000,120,1,1
215526703,25,1.68,1,11
215526706,95,4,1,1
215526709,100,7.88,1,12
215526728,50,1.65,1,11
215526735,50,4.17,1,31
215526740,100,4.93,1,48
215526750,30,0,0,0
215526755,50,0.78,1,2
215526781,60,0,0,1
215526786,30,0,0,0
215526800,25,0,0,0
215526811,1300,0,0,0
215526813,25,15.5,1,5
215526838,30,0,0,0
215526858,30,0,0,0
215526867,25,8.43,1,9
215526879,50,36.27,1,9
215526892,25,3.82,1,7
215526893,50,0.65,1,7
215526900,100,153.42,1,55
215526903,500,18.16,1,4
215526906,100,16,1,3
215526916,500,14,1,3
215526917,30,5.32,1,7
215526930,25,0,0,0
215526941,100,10.39,1,20
215526944,61,0,0,2
215526967,50,3,1,2
215526998,50,19.22,1,9
215527026,25,0,0,0
215527043,500,0.17,1,1
215527044,100,3.25,1,5
215527059,25,0,0,0
215527079,50,2.86,1,21
215527086,100,8.17,1,22
215527091,50,3.1,1,29
215527110,100,30,1,2
215527114,30,0,0,0
215527119,50,25.82,1,10
215527122,30,0,0,0
215527138,25,0,0,0
215527140,25,0,0,0
215527154,25,0,0,0
215527160,25,0,0,0
215527179,30,0,0,0
215527182,50,0.75,1,2
215527189,25,0,0,0
215527204,25,0,0,0
215527220,150,1447.81,1,208
215527221,50,8.74,1,9
215527228,50,5.76,1,53
215527232,30,0,0,0
215527233,50,0.93,1,18
215527246,25,0,0,0
215527249,965,1166.5,1,64
215527252,25,0,0,0
215527262,50,8,1,1
215527275,50,14.63,1,9
215527314,25,10,1,3
215527315,25,28.64,1,10
215527320,500,75.78,1,2
215527329,25,26.25,1,27
215527330,50,7.98,1,16
215527357,50,17.17,1,6
215527361,25,7,1,4
215527386,100,51.36,1,112
215527390,25,0,0,0
215527391,50,17.76,1,9
215527391,30,2.58,1,10
215527397,25,0,0,0
215527406,150,56.4,1,73
215527411,25,4.95,1,3
215527426,30,4.77,1,17
215527437,25,0,0,0
215527452,100,32,1,4
215527479,25,0,0,0
215527503,25,0,0,0
215527505,50,2.65,1,6
215527507,50,2.45,1,4
215527515,25,0,0,0
215527515,200,8.16,1,8
215527527,50,1.48,1,9
215527528,25,0,0,0
215527531,25,1.22,1,10
215527533,25,0,0,0
215527542,500,41.78,1,7
215527569,50,3.33,1,3
215527575,50,8.65,1,33
215527577,50,8.44,1,21
215527586,30,0,0,0
215527591,50,0.8,1,5
215527603,25,0,0,0
215527607,25,0,0,0
215527609,25,0,0,0
215527615,100,63.75,1,12
215527622,25,0,0,0
215527628,100,12.26,1,31
215527629,25,4,1,1
215527644,300,72,1,6
215527651,50,16,1,4
215527653,50,0,0,0
215527667,50,7.81,1,23
215527673,100,14.67,1,49
215527697,50,1.7,1,13
215527706,25,0,0,0
215527720,25,0,0,0
215527737,25,0,0,0
215527749,100,33.33,1,9
215527752,25,0,0,0
215527763,150,41.51,1,77
215527770,2000,240,1,2
215527780,25,0.43,1,5
215527785,50,42.35,1,38
215527789,25,11.92,1,43
215527791,25,0,0,0
215527794,100,26.67,1,7
215527799,300,65.15,1,25
215527806,50,0.58,1,8
215527820,25,0,0,0
215527825,500,75,1,1
215527856,163,41.67,1,48
215527862,50,15.57,1,8
215527890,25,0,0,0
215527891,50,5.66,1,7
215527895,30,0,0,0
215527900,300,174,1,132
215527902,100,14.67,1,4
215527902,100,2.62,1,4
215527907,100,0,0,2
215527914,25,0,0,0
215527916,25,0,0,0
215527929,25,12.52,1,75
215527932,500,50.9,1,86
215527959,50,1.6,1,12
215527968,30,0,0,0
215527983,28,1.73,1,3
215527996,50,2.61,1,14
215527997,25,1.5,1,1
215528002,25,0,0,0
215528006,200,43.33,1,7
215528006,25,0,0,0
215528013,100,4,1,1
215528016,100,0,0,0
215528019,50,8,1,1
215528029,40,0,0,0
215528035,25,5.5,1,2
215528042,50,4,1,21
215528052,50,0.76,1,4
215528054,25,0,0,0
215528057,100,13.26,1,18
215528061,100,12.56,1,30
215528062,100,0.16,1,2
215528065,350,54.08,1,164
215528075,30,0,0,0
215528078,100,4.75,1,63
215528080,25,20.25,1,10
215528081,50,11.5,1,6
215528099,1100,169,1,4
215528101,100,14.02,1,29
215528115,30,0,0,0
215528135,50,2.78,1,28
215528145,200,41.75,1,51
215528149,150,218.77,1,54
215528151,50,5.24,1,5
215528160,100,24,1,6
215528217,30,0,0,0
215528217,25,4.69,1,7
215528220,50,4.13,1,14
215528234,25,0,0,0
215528239,75,71.7,1,41
215528241,30,0,0,0
215528248,100,19.82,1,18
215528248,25,0,0,0
215528259,100,37.99,1,95
215528274,50,0,0,0
215528284,100,32.28,1,14
215528290,30,0,0,0
215528301,25,0,0,0
215528302,50,21.73,1,20
215528314,50,7.28,1,26
215528339,30,0,0,0
215528346,25,0,0,0
215528348,25,3.02,1,5
215528353,171,0,0,2
215528368,25,0,0,0
215528377,100,0,0,0
215528382,30,0,0,0
215528388,30,11.29,1,22
215528390,25,0,0,0
215528397,25,0,0,0
215528407,30,0,0,0
215528413,500,220,1,17
215528434,50,8.71,1,9
215528439,50,14.47,1,7
215528443,25,0,0,0
215528485,51,0,0,1
215528486,50,19,1,11
215528501,200,139.99,1,115
215528507,25,0,0,0
215528532,50,2.6,1,16
215528534,30,0,0,0
215528543,130,0,0,0
215528554,50,8.97,1,45
215528562,1000,115.8,1,11
215528566,50,0.31,1,5
215528570,50,1.06,1,5
215528571,30,0,0,0
215528579,25,0,0,0
215528616,30,0,0,0
215528618,25,1.85,1,14
215528626,30,0,0,0
215528630,50,8,1,2
215528659,25,0,0,0
215528676,50,13.5,1,5
215528682,100,20,1,4
215528688,30,0,0,0
215528714,25,6.67,1,5
215528718,110,33.02,1,11
215528722,100,28.85,1,50
215528729,50,11.28,1,17
215528734,25,0.75,1,1
215528737,25,0.2,1,5
215528739,50,1.69,1,17
215528753,100,9.89,1,24
215528754,100,1.17,1,5
215528781,100,4,1,1
215528782,30,2.04,1,23
215528786,50,4.5,1,3
215528791,100,4.43,1,10
215528800,25,8.28,1,5
215528822,50,22.75,1,7
215528832,100,34.19,1,20
215528845,50,0.76,1,4
215528856,25,0,0,0
215528861,100,0.62,1,6
215528876,100,17.74,1,16
215528889,50,0,0,0
215528898,50,8.12,1,20
215528903,50,19.04,1,50
215528913,600,170.5,1,9
215528923,80,14.91,1,106
215528935,25,0,0,0
215528945,25,0,0,0
215528947,50,13.13,1,43
215528950,25,0,0,0
215528951,50,7,1,3
215528956,100,48.12,1,72
215528958,30,0,0,0
215528965,50,4,1,2
215528975,30,0,0,0
215529028,25,0,0,0
215529039,100,39.62,1,30
215529054,25,4.52,1,30
215529079,25,6.71,1,24
215529085,50,2.97,1,19
215529086,150,12.36,1,35
215529090,200,35.81,1,28
215529116,50,8.43,1,4
215529120,30,0,0,0
215529121,25,0,0,0
215529130,50,0.46,1,4
215529145,100,21.29,1,213
215529147,50,9.47,1,35
215529166,100,23.33,1,5
215529183,30,0,0,0
215529193,30,0,0,0
215529204,25,0,0,0
215529212,25,0,0,0
215529224,30,0,0,0
215529230,25,0,0,0
215529246,50,26.44,1,36
215529250,290,74.38,1,76
215529250,30,0,0,0
215529256,50,10.5,1,7
215529260,50,2.42,1,15
215529261,50,4,1,1
215529270,200,90.51,1,45
215529276,50,3,1,4
215529276,25,0,0,0
215529286,50,0.94,1,9
215529292,25,0,0,0
215529298,25,0,0,0
215529307,50,1.22,1,19
215529316,25,0,0,0
215529322,50,2.17,1,15
215529338,49,9.28,1,37
215529349,50,2.81,1,24
215529351,25,0,0,0
215529352,25,0,0,0
215529366,50,77.94,1,42
215529369,100,18.98,1,16
215529379,100,15,1,1
215529381,50,0.14,1,1
215529389,100,20,1,12
215529401,30,0,0,0
215529413,200,92,1,8
215529417,50,4.04,1,43
215529419,100,40.15,1,72
215529437,25,15.05,1,91
215529441,500,65,1,1
215529446,50,62.8,1,42
215529465,500,16.67,1,3
215529479,25,0,0,0
215529495,50,50.02,1,56
215529501,50,0,0,0
215529507,100,27.71,1,37
215529508,25,0,0,0
215529520,35,0,0,0
215529545,50,33,1,10
215529549,2200,73.2,1,9
215529560,30,0,0,0
215529568,400,68.33,1,36
215529593,50,0.9,1,17
215529625,25,0,0,0
215529627,50,20.85,1,50
215529639,50,7.77,1,3
215529641,50,7.45,1,39
215529646,50,0.4,1,7
215529662,30,0,0,0
215529668,25,0,0,0
215529689,50,9.92,1,28
215529691,25,5.47,1,5
215529710,25,0.77,1,4
215529728,25,4.99,1,21
215529730,25,7.91,1,78
215529733,25,0,0,0
215529751,50,13.5,1,4
215529755,25,0,0,0
215529762,50,13.5,1,6
215529772,25,0.04,1,1
215529785,25,0,0,0
215529797,25,0.04,1,1
215529798,50,36.62,1,44
215529823,50,2.82,1,9
215529834,25,0,0,0
215529835,25,8.25,1,6
215529844,30,0,0,0
215529848,50,0,0,1
215529849,25,0,0,0
215529858,100,28.61,1,103
215529870,100,0.78,1,5
215529871,100,36.67,1,20
215529878,50,3.81,1,36
215529879,150,52.49,1,8
215529900,100,8,1,1
215529915,100,9.49,1,30
215529923,30,0,0,0
215529928,100,15,1,1
215529933,100,283.16,1,70
215529948,100,8.47,1,8
215529949,25,0,0,0
215529958,25,0,0,0
215529959,25,0,0,0
215529962,50,0.29,1,5
215529968,100,61.02,1,14
215529969,50,3.75,1,41
215529980,50,4.83,1,38
215529997,1600,1416.67,1,13
215530001,200,19.15,1,134
215530005,30,0,0,0
215530009,100,14.51,1,25
215530020,28,5.03,1,13
215530021,30,0,0,1
215530027,25,4.59,1,19
215530033,50,1.83,1,11
215530034,50,27.3,1,20
215530045,25,0,0,0
215530047,100,16.71,1,5
215530061,50,22,1,8
215530072,25,0,0,0
215530086,100,0,0,0
215530088,100,3.15,1,2
215530107,100,1.11,1,19
215530121,50,0.12,1,3
215530125,50,20,1,5
215530126,50,0.73,1,2
215530127,100,10.14,1,5
215530133,50,15.05,1,6
215530184,50,0,0,1
215530185,1300,316.47,1,20
215530190,40,1.5,1,1
215530223,100,14.72,1,22
215530236,30,0,0,0
215530253,30,0,0,0
215530262,50,3.33,1,2
215530266,100,0.49,1,3
215530283,100,20.74,1,12
215530284,25,3.53,1,7
215530288,25,0,0,0
215530294,25,0,0,0
215530301,50,8,1,1
215530303,50,0.16,1,4
215530317,30,0,0,0
215530318,25,0,0,0
215530319,50,16.67,1,6
215530328,25,0,0,0
215530331,50,5.08,1,10
215530335,25,4.5,1,2
215530339,315,56.12,1,21
215530350,100,19.66,1,14
215530381,25,0,0,0
215530384,25,0,0,0
215530386,75,2.29,1,7
215530397,25,0,0,0
215530398,25,33.92,1,26
215530410,50,263.33,1,18
215530419,30,0,0,0
215530425,25,0,0,0
215530429,30,0,0,0
215530440,25,0,0,0
215530461,30,0,0,0
215530487,100,0,0,0
215530500,100,0.79,1,6
215530512,100,6.03,1,6
215530522,50,0.64,1,9
215530537,25,0,0,0
215530546,50,8.03,1,32
215530552,100,34.41,1,8
215530559,25,0,0,0
215530571,30,0,0,0
215530572,50,4.91,1,13
215530581,100,14.94,1,18
215530586,50,8,1,1
215530590,25,8.66,1,8
215530591,25,0,0,0
215530595,25,5.86,1,1
215530614,50,3.33,1,1
215530617,50,0.32,1,8
215530654,25,7.42,1,13
215530660,5000,1001.8,1,7
215530663,25,7.47,1,6
215530678,25,6.33,1,10
215530680,25,14.96,1,14
215530691,50,4,1,1
215530694,50,11.33,1,2
215530696,50,4,1,1
215530697,50,8.52,1,5
215530698,25,0,0,0
215530701,30,0,0,0
215530730,50,0.51,1,6
215530746,100,20,1,2
215530748,50,4.06,1,10
215530750,25,6.55,1,9
215530767,100,35.5,1,12
215530776,50,8,1,2
215530783,50,6.59,1,1
215530785,100,9.85,1,20
215530787,25,1.08,1,15
215530790,50,56.04,1,6
215530799,25,2.3,1,9
215530808,30,0,0,0
215530813,30,0,0,0
215530816,50,6.67,1,2
215530824,25,0.43,1,5
215530829,100,70.31,1,56
215530830,300,123.76,1,31
215530837,25,0,0,0
215530865,25,0,0,0
215530887,50,14.75,1,20
215530891,25,3.96,1,11
215530893,25,0,0,0
215530895,100,5.43,1,17
215530898,25,0,0,0
215530911,25,0,0,0
215530914,50,28,1,4
215530925,30,0,0,0
215530934,25,0,0,0
215530993,500,55.91,1,36
215531011,75,16.38,1,15
215531017,100,19,1,4
215531026,25,0,0,0
215531028,200,18.4,1,8
215531029,25,0,0,0
215531030,50,15.96,1,69
215531048,30,0.15,1,1
215531052,40,0,0,0
215531059,50,4.5,1,4
215531076,100,3.33,1,3
215531078,125,5.86,1,20
215531094,100,24,1,6
215531102,25,0,0,0
215531123,50,1.8,1,10
215531127,25,0,0,0
215531133,50,3,1,38
215531138,50,13,1,7
215531142,50,5.27,1,7
215531164,100,166.39,1,32
215531169,50,1.26,1,13
215531174,60,0,0,1
215531194,25,0,0,0
215531200,100,28,1,7
215531215,100,16,1,3
215531249,30,0,0,0
215531251,25,0,0,0
215531254,25,7.67,1,12
215531270,25,4,1,1
215531272,25,0,0,0
215531275,50,20.87,1,72
215531284,30,0,0,0
215531285,3500,8645.44,1,60
215531290,50,0.85,1,11
215531305,25,0,0,0
215531312,25,0,0,0
215531314,25,0,0,0
215531322,30,1.4,1,3
215531353,25,0,0,0
215531383,25,0,0,0
215531387,100,8.36,1,3
215531399,25,0,0,0
215531403,100,0.59,1,4
215531414,50,8,1,2
215531419,25,0.2,1,3
215531443,50,22.02,1,32
215531449,25,1.5,1,2
215531451,50,1.47,1,14
215531465,50,6.97,1,68
215531471,30,0,0,0
215531476,50,10.52,1,12
215531477,50,10.28,1,22
215531480,50,3.32,1,28
215531484,75,25.5,1,6
215531486,100,8.96,1,19
215531509,100,22.67,1,42
215531517,25,0,0,0
215531525,100,14.15,1,7
215531536,40,19.84,1,26
215531544,40,0,0,0
215531550,25,0,0,0
215531578,50,7.64,1,16
215531579,100,12.25,1,5
215531581,130,14.74,1,29
215531582,25,0,0,0
215531584,100,26,1,28
215531587,25,0,0,0
215531595,30,0,0,0
215531601,100,19.66,1,40
215531624,75,16.09,1,102
215531628,25,0,0,0
215531663,500,178.35,1,64
215531672,450,114,1,18
215531679,25,0.9,1,3
215531685,25,0,0,0
215531695,50,9.56,1,57
215531696,30,0,0,0
215531719,50,1.5,1,3
215531725,100,12.89,1,26
215531730,100,9.82,1,24
215531734,30,0,0,0
215531745,25,0,0,0
215531761,100,12.3,1,3
215531766,100,27.83,1,19
215531792,100,7.25,1,17
215531815,25,0,0,0
215531819,50,7.08,1,8
215531827,25,0,0,0
215531829,125,29.14,1,54
215531832,30,0,0,0
215531858,100,38.48,1,52
215531873,25,3.33,1,3
215531879,200,70.89,1,8
215531900,25,0,0,0
215531905,50,1.92,1,11
215531925,25,15.06,1,86
215531930,30,0,0,0
215531973,25,4,1,1
215531982,150,66.67,1,6
215531985,500,102.94,1,34
215532004,50,8.57,1,52
215532015,25,0,0,0
215532023,100,146.03,1,104
215532029,1300,6700.78,1,227
215532034,25,2.5,1,17
215532039,50,10.64,1,9
215532054,200,232.3,1,25
215532057,25,0.04,1,1
215532068,25,0,0,0
215532081,100,3.03,1,22
215532089,50,0.17,1,2
215532091,95,4.86,1,6
215532106,25,13.19,1,101
215532111,25,0,0,0
215532117,100,2.75,1,1
215532120,3000,360,1,2
215532132,100,10.94,1,36
215532136,500,6.21,1,16
215532137,50,6.67,1,26
215532153,500,83,1,2
215532156,25,0,0,0
215532161,30,0,0,0
215532178,75,0,0,0
215532181,50,3.31,1,8
215532201,50,10,1,100
215532204,50,6.79,1,5
215532210,100,0.19,1,5
215532213,50,4,1,1
215532221,50,3,1,2
215532225,25,0,0,0
215532236,100,1.5,1,2
215532239,200,117,1,8
215532247,100,22.5,1,4
215532250,50,1.05,1,20
215532253,50,1.97,1,8
215532261,30,0,0,0
215532264,25,0,0,0
215532274,2500,567.3,1,89
215532286,25,14.86,1,125
215532308,75,16.98,1,8
215532313,25,16.33,1,10
215532313,25,0,0,0
215532320,30,0,0,0
215532345,50,32.44,1,29
215532349,100,61.5,1,7
215532362,500,75,1,1
215532364,50,4.72,1,8
215532379,100,44.67,1,53
215532406,3500,10993.73,1,80
215532411,30,0,0,0
215532413,200,47.5,1,5
215532429,100,61.49,1,9
215532439,100,9.76,1,11
215532447,100,18.24,1,10
215532452,30,0,0,0
215532465,30,0,0,0
215532467,1500,290,1,7
215532471,30,0,0,0
215532477,50,59,1,6
215532479,500,484.08,1,81
215532483,50,0.79,1,4
215532485,25,2.8,1,22
215532492,100,1.29,1,13
215532493,50,10.82,1,6
215532494,50,7.87,1,22
215532504,50,0.53,1,4
215532507,25,0,0,0
215532510,100,8.13,1,24
215532523,50,4.96,1,44
215532543,100,6.96,1,8
215532554,50,0.83,1,2
215532560,30,0,0,0
215532561,50,8,1,2
215532573,25,1.24,1,9
215532591,50,8.48,1,18
215532603,50,0,0,0
215532606,50,0.82,1,11
215532609,171,0,0,2
215532628,221,0,0,2
215532629,50,36.56,1,27
215532641,50,0.47,1,7
215532646,90,1.58,1,31
215532653,50,4.15,1,3
215532655,50,9.22,1,19
215532656,50,5.68,1,31
215532658,30,4.37,1,8
215532666,100,5.52,1,11
215532684,50,0.51,1,8
215532691,50,10.34,1,14
215532724,50,0.58,1,9
215532731,100,0,0,0
215532762,50,9.18,1,23
215532772,5000,629.6,1,10
215532786,100,22.86,1,34
215532789,25,0,0,0
215532792,50,1.72,1,9
215532813,25,0,0,0
215532830,30,0.45,1,5
215532838,25,0,0,0
215532839,50,4.38,1,15
215532859,25,4.65,1,11
215532860,50,2.85,1,24
215532891,100,0.12,1,1
215532891,25,0,0,0
215532904,50,3.17,1,13
215532912,100,44.34,1,68
215532929,50,25.25,1,31
215532938,25,0,0,0
215532938,30,1.99,1,12
215532943,1700,353,1,11
215532953,30,3.81,1,12
215532958,51,0,0,1
215532963,100,2.26,1,18
215532970,25,0,0,0
215532984,30,0,0,0
215532992,100,8.47,1,18
215533011,800,114.5,1,6
215533012,100,4.46,1,42
215533030,100,5.5,1,2
215533047,500,81.25,1,5
215533050,25,3.48,1,16
215533052,50,0,0,0
215533060,100,154.41,1,192
215533077,25,0.69,1,7
215533084,30,0,0,0
215533087,50,6.02,1,37
215533097,50,8.34,1,3
215533100,50,8,1,1
215533107,50,9.04,1,55
215533115,50,1,1,8
215533118,25,0,0,0
215533125,100,23.78,1,18
215533126,25,0,0,0
215533134,200,9.89,1,15
215533139,450,39.38,1,15
215533147,100,15,1,5
215533175,25,0,0,0
215533180,50,5.59,1,43
215533185,25,0,0,0
215533208,40,0,0,0
215533228,25,0,0,0
215533237,50,0.3,1,6
215533263,50,10.81,1,17
215533268,50,3.21,1,28
215533277,25,0,0,0
215533287,100,4.19,1,5
215533289,25,0,0,0
215533289,50,8,1,2
215533290,25,0,0,0
215533298,50,0.12,1,1
215533332,30,0.46,1,5
215533335,300,20,1,3
215533340,50,3.54,1,14
215533348,25,0.04,1,1
215533353,50,9.27,1,15
215533358,50,8,1,1
215533361,100,25.5,1,5
215533376,25,0,0,0
215533380,100,22.16,1,15
215533383,50,2.39,1,25
215533418,100,1.05,1,7
215533423,50,185.44,1,34
215533425,50,4.88,1,8
215533443,100,10.44,1,18
215533449,50,3.49,1,34
215533452,25,0.68,1,2
215533453,50,5.64,1,41
215533459,25,0,0,0
215533469,30,0,0,0
215533469,50,1.11,1,4
215533494,50,10.53,1,9
215533504,100,6.24,1,9
215533525,100,15.84,1,19
215533528,100,21.67,1,3
215533542,50,5.41,1,10
215533544,25,0,0,0
215533566,100,13.5,1,9
215533568,30,0,0,0
215533568,30,0,0,0
215533574,100,63,1,8
215533584,25,4.78,1,7
215533587,50,10.04,1,5
215533588,50,3.75,1,1
215533593,50,8,1,2
215533614,50,5.26,1,14
215533623,100,0,0,0
215533624,25,0,0,0
215533627,50,5.39,1,16
215533635,100,67.9,1,1
215533648,50,0.56,1,7
215533655,25,3.33,1,3
215533655,30,0,0,0
215533661,30,0,0,0
215533663,25,0,0,0
215533668,100,43.33,1,9
215533678,25,0,0,0
215533682,50,5.66,1,25
215533687,50,5.4,1,25
215533734,50,3.75,1,11
215533800,25,0,0,0
215533805,100,3.95,1,17
215533824,50,2.53,1,7
215533843,330,53,1,4
215533851,25,0,0,0
215533858,25,0,0,0
215533859,25,2.97,1,14
215533867,30,0,0,0
215533876,50,0,0,0
215533889,25,0,0,0
215533891,100,220,1,12
215533893,100,7.85,1,8
215533896,200,31.99,1,4
215533898,50,9,1,10
215533905,50,16.95,1,100
215533929,50,15.08,1,20
215533939,100,16.51,1,18
215533939,25,3.55,1,7
215533952,25,0,0,0
215533963,200,51.6,1,58
215533965,100,6.77,1,15
215533990,30,0,0,0
215533991,100,8.37,1,50
215533997,25,0,0,0
215534002,100,17.26,1,42
215534027,100,2.71,1,5
215534034,50,4.8,1,5
215534041,100,36.03,1,52
215534047,100,0,0,0
215534062,100,8.21,1,23
215534067,25,0.54,1,3
215534085,30,12,1,2
215534089,25,0,0,0
215534094,25,0,0,0
215534116,100,9.33,1,7
215534129,50,0.37,1,5
215534135,25,6.75,1,45
215534141,25,0,0,0
215534186,200,45.79,1,31
215534197,50,11.33,1,3
215534206,100,21.55,1,16
215534209,75,23.04,1,22
215534213,50,0.46,1,4
215534219,4700,2520,1,8
215534236,100,8.67,1,15
215534238,30,0,0,0
215534247,100,7.16,1,4
215534265,100,46.75,1,54
215534268,25,0,0,0
215534270,500,90,1,3
215534272,50,0.63,1,6
215534273,25,0,0,0
215534285,25,0,0,0
215534296,500,209.25,1,104
215534306,25,0,0,0
215534308,25,0,0,0
215534323,25,0,0,0
215534347,200,54,1,7
215534377,25,0,0,0
215534404,30,0,0,0
215534406,25,2.21,1,15
215534421,30,0.53,1,3
215534426,100,16.75,1,3
215534428,30,0,0,0
215534435,25,0,0,0
215534435,300,228.86,1,27
215534443,25,0,0,0
215534454,100,5.21,1,5
215534457,25,0,0,0
215534461,30,0,0,0
215534478,100,30.16,1,10
215534491,50,1,1,1
215534523,200,0.36,1,8
215534529,25,0,0,3
215534531,200,35,1,6
215534538,25,0,0,0
215534544,300,40.05,1,8
215534545,30,0,0,0
215534562,25,0,0,0
215534564,130,90.21,1,110
215534596,28,0.11,1,1
215534602,30,0,0,0
215534607,25,4.5,1,6
215534616,25,0,0,0
215534632,25,0,0,0
215534635,25,0,0,0
215534648,25,0,0,0
215534660,100,1.8,1,6
215534665,100,17.28,1,16
215534668,50,4.52,1,4
215534670,100,16,1,2
215534688,25,0,0,0
